Vertex ,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
1459,0.314526858,0.063971615,0.143379779,0.093281967,0.126366113,0.231815737,0.145913525,0.224279127,0.175400499,0.114646223,0.038161374,0.356735383,0.004549346,0.000660995,0.330719096,0.398724376
1460,0.290841131,0.006109535,0.090676091,0.38872908,0.323441701,0.226719938,0.094744284,0.005748082,0.008344589,0.244792345,0.008732751,0.397452057,0.073353533,0.284282945,0.062023889,0.216037368
1461,0.032244515,0.30671137,0.233968438,0.034466677,0.339434476,0.218807446,0.368636924,0.366649349,0.368203116,0.03111408,0.048383105,0.395082324,0.195040329,0.095285621,0.307865795,0.105714088
1462,0.290886275,0.334914311,0.313705351,0.109619123,0.16064743,0.165300401,0.196509167,0.066949141,0.18098802,0.204313196,0.212683599,0.327960172,0.206933799,0.092313569,0.265251495,0.318925658
1463,0.127748667,0.258122372,0.058775198,0.136770522,0.363689572,0.364523265,0.230129831,0.280940584,0.341606166,0.383421274,0.195954576,0.224630295,0.166256627,0.028792775,0.169121389,0.316250936
1464,0.321954199,0.356950846,0.020586682,0.210861836,0.042969795,0.080296873,0.360086601,0.198716503,0.303417968,0.025753642,0.166730602,0.269696112,0.053362593,0.130327152,0.025819122,0.260535976
1465,0.388356504,0.330818196,0.389849247,0.338241918,0.342078322,0.230870878,0.207300925,0.162501707,0.327237958,0.072827045,0.022489966,0.379157529,0.001511274,0.390731729,0.291541348,0.131399568
1466,0.279127937,0.327150063,0.098144822,0.308358273,0.32174785,0.099741852,0.016770542,0.081648914,0.080258564,0.026096182,0.290402954,0.15198997,0.353754467,0.100868442,0.181292866,0.255606972
1467,0.35098598,0.209848441,0.149409851,0.346806031,0.12409857,0.03176948,0.178016843,0.314037323,0.012312333,0.234352898,0.237785619,0.371416705,0.114585927,0.111534645,0.176193461,0.142765961
1468,0.294538345,0.256700831,0.303568415,0.328016716,0.369192453,0.172374693,0.393878956,0.086264325,0.285746065,0.213603727,0.326760238,0.190708208,0.313575454,0.372067486,0.292917706,0.310437714
1469,0.026870173,0.081983065,0.389721496,0.277274802,0.224579607,0.146790549,0.0177556,0.147654363,0.199565149,0.084583804,0.069254717,0.203366621,0.234361694,0.095967168,0.23495579,0.360135986
1470,0.189269303,0.342956068,0.370908578,0.036957612,0.038324632,0.190417673,0.235240978,0.170353386,0.130580308,0.256397646,0.000832605,0.387229312,0.092831635,0.366839507,0.043605898,0.095234873
1471,0.09394948,0.398461162,0.001840218,0.255855284,0.347874632,0.268909462,0.145093527,0.383323745,0.357408302,0.173581968,0.229331397,0.387007675,0.393024145,0.17992931,0.338940011,0.120792091
1472,0.148725149,0.065928753,0.083673837,0.262749321,0.204312647,0.092452744,0.161163847,0.149273384,0.394944082,0.341426335,0.155186533,0.365566632,0.137054157,0.267160605,0.386659999,0.156111546
1473,0.271953986,0.118369524,0.106524926,0.229662667,0.391705839,0.181253539,0.375054788,0.365745408,0.101505045,0.160727763,0.257320991,0.207218354,0.038383412,0.397479212,0.3010616,0.175077615
1474,0.24726742,0.035029127,0.198120661,0.372332966,0.358640383,0.134952338,0.212547146,0.27895341,0.136003707,0.025951687,0.202176663,0.240654294,0.00233664,0.038230149,0.082916257,0.139220915
1475,0.216420489,0.117537168,0.110473526,0.347739738,0.058020256,0.198184053,0.381129887,0.2500053,0.286882192,0.172494797,0.007972867,0.258452147,0.252769713,0.044171055,0.184863885,0.366131578
1476,0.082033933,0.184439502,0.184441274,0.324304587,0.329830348,0.303707768,0.146181664,0.02881477,0.139793191,0.271916481,0.28109863,0.386000084,0.181456493,0.252974233,0.215676348,0.060247424
1477,0.184480989,0.217934062,0.380299842,0.146615622,0.392039641,0.21692003,0.096987697,0.076665755,0.056677967,0.181173148,0.008770572,0.178018113,0.395361877,0.268042718,0.303914448,0.047602156
1478,0.189240345,0.11448924,0.357639011,0.072516989,0.183493331,0.235219087,0.205616437,0.332097411,0.092581269,0.150956444,0.316833719,0.211228565,0.160846954,0.011777006,0.30135417,0.388872831
1479,0.248114804,0.342616488,0.206750297,0.092672386,0.005776842,0.261359307,0.197243539,0.312839259,0.277872967,0.395180947,0.204125033,0.170869916,0.114695876,0.190744517,0.349148591,0.01697589
1480,0.391160019,0.397322878,0.239128551,0.132617681,0.089219587,0.110596158,0.020042171,0.190044383,0.022929708,0.287389686,0.148771782,0.079745893,0.217941423,0.389503723,0.27805242,0.19669874
1481,0.31076572,0.294990589,0.356694184,0.081867579,0.343551031,0.120410435,0.376399571,0.11242606,0.370739417,0.385516286,0.058196543,0.389799953,0.034289187,0.087427115,0.177667512,0.397438946
1482,0.19542522,0.220163777,0.27776998,0.387317423,0.31334056,0.089661602,0.121196372,0.039051296,0.257780946,0.072296123,0.102961955,0.355245462,0.13070227,0.226658687,0.159026404,0.029612515
1483,0.145145532,0.163227281,0.358280441,0.129780261,0.151696448,0.313158707,0.30358266,0.319314111,0.381508296,0.318222999,0.163043281,0.328603407,0.203469853,0.111085613,0.121166827,0.089536955
1484,0.057997183,0.073796165,0.02527122,0.355380346,0.372403124,0.234708157,0.336195823,0.073428441,0.36066953,0.202544624,0.026865997,0.056525098,0.123590584,0.017423032,0.123717351,0.023972173
1485,0.094411042,0.106267902,0.397747591,0.09421867,0.09567458,0.274715587,0.343742991,0.154822165,0.350247208,0.136056808,0.078806352,0.13185553,0.24374255,0.146857264,0.269157522,0.094774352
1486,0.280397158,0.138975345,0.182347349,0.223098056,0.274490001,0.095485477,0.334378215,0.2887371,0.093639168,0.389989825,0.265918796,0.180970755,0.06301093,0.213288401,0.065910355,0.171796671
1487,0.163485009,0.287975858,0.076953272,0.328748542,0.130452931,0.177595451,0.30893639,0.25015696,0.123210141,0.15448117,0.122314726,0.237908067,0.133049813,0.290279078,0.231914863,0.058282645
1488,0.124107447,0.088578977,0.156125285,0.206393634,0.202705143,0.301809471,0.075668745,0.378589132,0.137138043,0.120099539,0.274071431,0.322206651,0.151388706,0.29873879,0.353494382,0.306721466
1489,0.013678594,0.330947565,0.309792383,0.267716095,0.304008968,0.391770158,0.172445155,0.026889294,0.184355988,0.018573462,0.117700163,0.234751917,0.123849157,0.274158098,0.328794531,0.168175672
1490,0.360055181,0.031935573,0.336045266,0.331429258,0.128797559,0.119486075,0.122037992,0.324557485,0.332661395,0.131888984,0.237036139,0.055573292,0.187511495,0.39951714,0.063535659,0.379025056
1491,0.329701889,0.38888586,0.071831504,0.085407396,0.006746873,0.289880725,0.257637877,0.071226175,0.316457986,0.119678202,0.053998228,0.169025066,0.036387939,0.105297463,0.148533343,0.34074567
1492,0.317019497,0.177101714,0.289830023,0.227459854,0.136336742,0.290349737,0.273399662,0.247637777,0.247182208,0.273192797,0.153818205,0.347630326,0.064923138,0.353554185,0.136912737,0.050012646
1493,0.240010961,0.150394668,0.326199891,0.172314187,0.26742501,0.123303196,0.08378095,0.155219612,0.242723134,0.262778696,0.231282666,0.395222287,0.276436075,0.372607851,0.047173278,0.024549172
1494,0.124397881,0.054635575,0.210347411,0.207592501,0.230018867,0.298091152,0.38853188,0.351303477,0.047346896,0.135405476,0.10232921,0.070726943,0.217889951,0.221305761,0.090897931,0.2847589
1495,0.29316572,0.008391998,0.158303081,0.356056256,0.208127443,0.139051121,0.101470461,0.097341808,0.039907214,0.326890568,0.034662962,0.116917906,0.018270295,0.312554628,0.015713473,0.123320442
1496,0.229318948,0.163824544,0.112908427,0.110075629,0.319116122,0.389591238,0.139216428,0.015658205,0.014626311,0.303685366,0.220947929,0.313437063,0.278998804,0.36300254,0.354329716,0.315330958
1497,0.190075664,0.123250563,0.202810715,0.200828643,0.24411022,0.074439027,0.262247952,0.18264037,0.248081933,0.095841929,0.173757958,0.084080486,0.350122063,0.195184418,0.089992566,0.016483478
1498,0.270295466,0.085857886,0.395832877,0.213480149,0.115590798,0.263070974,0.110087969,0.328109718,0.12329442,0.395299093,0.242057914,0.33776446,0.029126188,0.139319767,0.294994834,0.262023607
1499,0.077697249,0.142481172,0.105377363,0.245348068,0.137827292,0.123621697,0.082951192,0.163610848,0.078201036,0.385027835,0.061800725,0.365321886,0.171389239,0.151146397,0.09252792,0.254302534
1500,0.274211206,0.187028385,0.022282758,0.36740406,0.392131653,0.172417366,0.245464323,0.18011945,0.12875186,0.030927517,0.182427092,0.327353823,0.006812584,0.232843073,0.352308843,0.087019772
1501,0.073302346,0.30891065,0.102034572,0.076793707,0.1511957,0.157000805,0.349640425,0.247377389,0.162384583,0.213755186,0.381586093,0.045285871,0.083086209,0.385011483,0.382929939,0.070866169
1502,0.058043527,0.168434054,0.019887317,0.261961413,0.030998409,0.023211851,0.194074774,0.383114654,0.170718374,0.142592463,0.399182686,0.212787584,0.150096563,0.154344325,0.077983798,0.204889223
1503,0.175542011,0.108318119,0.064216035,0.124495547,0.203473331,0.023333309,0.061497611,0.379062907,0.21714214,0.025379721,0.277235104,0.024721148,0.295549691,0.299985089,0.26043159,0.292881818
1504,0.035186312,0.290712221,0.054675328,0.135802363,0.377098101,0.201150191,0.386970573,0.035568984,0.19102264,0.024960928,0.252084105,0.031482801,0.070147121,0.103532124,0.299497541,0.065584848
1505,0.338652821,0.052761576,0.01409778,0.158018168,0.391776657,0.044136891,0.040687378,0.300466604,0.124864678,0.286912647,0.080004236,0.184028798,0.106115951,0.180611286,0.307638837,0.304803976
1506,0.206308915,0.371348737,0.105513641,0.09612454,0.24552256,0.248518814,0.018616016,0.243111085,0.149774463,0.29897701,0.323242266,0.220861528,0.000682013,0.254546324,0.299552512,0.099593306
1507,0.1858584,0.386290649,0.119246221,0.0892613,0.084341916,0.223520334,0.379914841,0.243476052,0.121329248,0.255427911,0.249936919,0.238770054,0.063770483,0.25382672,0.172065781,0.007436823
1508,0.215905795,0.395706698,0.139895836,0.386223687,0.038482297,0.292980046,0.045731998,0.109428629,0.228336334,0.237111878,0.310084527,0.246124563,0.237445882,0.364941235,0.180864301,0.090106311
1509,0.064715434,0.159997839,0.285101102,0.017017394,0.051621355,0.042445384,0.234100061,0.09714586,0.066503771,0.237108288,0.304523966,0.132861967,0.231281842,0.039249765,0.374076412,0.134758474
1510,0.399002277,0.391435102,0.31152938,0.008026838,0.217389968,0.034734568,0.35805521,0.315854501,0.388936151,0.243353181,0.208869122,0.207589542,0.15457935,0.187476027,0.254165033,0.373179043
1511,0.238353735,0.342846377,0.345111965,0.20753307,0.138987857,0.255829549,0.178350937,0.032576347,0.15112364,0.397628855,0.019404748,0.278666765,0.336475482,0.259490361,0.227899292,0.283021767
1512,0.171737095,0.036544695,0.384948702,0.172920308,0.266155695,0.212524175,0.021869229,0.38109864,0.31701489,0.059639158,0.392659551,0.294760549,0.18892866,0.244548023,0.042694673,0.224164604
1513,0.029464429,0.217942103,0.221078276,0.349775514,0.290023,0.099820957,0.355370457,0.229297066,0.242551791,0.067592548,0.343109438,0.372386046,0.30999626,0.376300981,0.120919962,0.344447667
1514,0.195557257,0.065566881,0.26752024,0.273648108,0.114769806,0.010997333,0.079938904,0.159911019,0.067025164,0.077611979,0.156556266,0.384714646,0.305697406,0.12789936,0.380641628,0.258258717
1515,0.182179858,0.18732008,0.164297787,0.093196821,0.154652877,0.211158554,0.21121094,0.304694761,0.143519143,0.286719212,0.231236736,0.384738162,0.15411397,0.360486586,0.328257019,0.255065714
1516,0.261805787,0.033859974,0.380089842,0.042774425,0.225293323,0.13202832,0.171940791,0.244073204,0.363540551,0.183026849,0.395091822,0.237124826,0.064221577,0.076003718,0.286444414,0.020159118
1517,0.19213663,0.059287644,0.173287454,0.299966969,0.183525171,0.065380444,0.100770148,0.147015835,0.027824473,0.233735054,0.243013517,0.024860771,0.160924528,0.165600273,0.133527827,0.223095896
1518,0.138382996,0.166563712,0.319009419,0.064843742,0.247645878,0.202237761,0.122028655,0.291013863,0.220475344,0.190944611,0.267067726,0.320916123,0.389067516,0.251740147,0.349775994,0.000436616
1519,0.212094277,0.08585902,0.037676983,0.212788407,0.298730602,0.164909009,0.26804298,0.195887702,0.174834346,0.116102656,0.153037406,0.139918252,0.258474874,0.046407405,0.037054547,0.264005198
1520,0.218519228,0.172080039,0.060977154,0.164410845,0.315892705,0.355848494,0.281030628,0.02396487,0.268163911,0.096394236,0.126100497,0.078349283,0.310302316,0.259440849,0.244734022,0.267189044
1521,0.094708905,0.177857766,0.253301489,0.254637611,0.316740745,0.114841587,0.308134449,0.176073792,0.268069077,0.182287752,0.379444068,0.071720906,0.270002035,0.230614,0.069092416,0.026402534
1522,0.319657756,0.062980533,0.074602673,0.39137369,0.286904341,0.100194737,0.236379584,0.213644735,0.337789307,0.291728299,0.33268845,0.084602635,0.256087682,0.016096343,0.027576245,0.285410813
1523,0.009768041,0.231906004,0.336162039,0.151976723,0.017936175,0.28553898,0.371874581,0.286868557,0.231378897,0.092011532,0.00615025,0.277868843,0.09241047,0.343265071,0.186545648,0.212254233
1524,0.301574618,0.311772243,0.257060333,0.375372726,0.392919375,0.378754178,0.329671674,0.282250088,0.265330343,0.041500071,0.108593739,0.002275289,0.054963948,0.175691791,0.05861462,0.360665366
1525,0.322279674,0.028644765,0.099565486,0.327628754,0.321218451,0.37818022,0.399019105,0.390508025,0.164055194,0.100131378,0.303364076,0.119709157,0.322560144,0.213581892,0.31757091,0.110351952
1526,0.203210926,0.225609517,0.377243227,0.106639031,0.374675296,0.321943566,0.292357622,0.314748108,0.242170018,0.097632004,0.075797988,0.346536574,0.290055761,0.085281713,0.246037346,0.179018593
1527,0.063462068,0.212742844,0.112607637,0.03849765,0.186783319,0.236043421,0.018762564,0.1608371,0.103064768,0.012260236,0.05026502,0.055613664,0.073149699,0.321351029,0.175796747,0.058834397
1528,0.040118787,0.119176183,0.319206207,0.145783939,0.063958944,0.161646473,0.222124623,0.011833673,0.251056721,0.158040301,0.00389035,0.26955576,0.284955054,0.251535915,0.136772087,0.211841942
1529,0.154863082,0.280248692,0.233432074,0.032719646,0.257237423,0.274895366,0.148280872,0.350314312,0.337205742,0.07006661,0.361706523,0.176348949,0.289499861,0.325638803,0.202044968,0.159640776
1530,0.366180547,0.092341421,0.102788031,0.144648126,0.343786311,0.375515306,0.088027086,0.345548059,0.103281184,0.388256499,0.238963157,0.002834587,0.013651962,0.058993812,0.075029263,0.307047649
1531,0.089106351,0.387656648,0.254444823,0.277007004,0.087126608,0.357082526,0.267125829,0.34576225,0.382592439,0.050256391,0.038634892,0.321363131,0.346450424,0.233504568,0.146400219,0.261051854
1532,0.122265629,0.095354277,0.195258084,0.086461531,0.193481443,0.382642602,0.335913614,0.376652368,0.32253159,0.141900374,0.324818095,0.369166297,0.378814315,0.27327914,0.084546658,0.015891661
1533,0.058880091,0.386218767,0.18483873,0.341994406,0.186017661,0.264327033,0.009656311,0.099945977,0.174507712,0.252252419,0.068608475,0.305820586,0.145761882,0.326974108,0.039187636,0.271902635
1534,0.117331333,0.31815327,0.160868171,0.266139853,0.373722107,0.008250653,0.004446713,0.308111701,0.258557221,0.117191888,0.197758681,0.016774266,0.076978242,0.16979855,0.333617766,0.191866873
1535,0.234545002,0.349501517,0.123527565,0.280279728,0.344666903,0.08104628,0.142591266,0.39192407,0.393287426,0.089291972,0.026578336,0.108368645,0.159092783,0.17640224,0.247522523,0.359801104
1536,0.132139205,0.339993814,0.037391568,0.01674988,0.201618073,0.023864889,0.15699592,0.358711247,0.096593214,0.28239031,0.120946157,0.017968022,0.222676233,0.333941396,0.163787379,0.246917531
1537,0.360009439,0.315877805,0.07755056,0.293353584,0.20075721,0.298386723,0.19780622,0.051183266,0.227963779,0.196853597,0.207168693,0.351560981,0.357934819,0.181414843,0.182292817,0.206074784
1538,0.207835711,0.380154858,0.259760187,0.110982798,0.212614719,0.250889433,0.255908688,0.23410169,0.071094462,0.013437276,0.135137221,0.171008862,0.024721696,0.325986935,0.137630975,0.365453098
1539,0.061764043,0.022773983,0.192926442,0.075651735,0.37495971,0.004121359,0.16504787,0.370699109,0.153767283,0.037243712,0.121157977,0.199204158,0.074060675,0.186624682,0.334537278,0.349047188
1540,0.019704294,0.064361343,0.110116054,0.23794634,0.144397904,0.337616365,0.286668747,0.040182409,0.249823001,0.04520505,0.102014268,0.071148253,0.06922478,0.24655821,0.225441969,0.070411261
1541,0.396069122,0.168734693,0.038827731,0.048227607,0.233557485,0.391627761,0.228780441,0.379616591,0.17765314,0.174336441,0.200002944,0.278970183,0.147046387,0.345554413,0.011712554,0.175905678
1542,0.20439674,0.242812895,0.110428765,0.170991988,0.1938151,0.274763991,0.309417674,0.295130931,0.136633221,0.399780209,0.339466125,0.104009349,0.078042322,0.1256085,0.180937941,0.340319751
1543,0.311344906,0.340498449,0.108782846,0.237384489,0.113299625,0.043609264,0.273679097,0.05719902,0.267079105,0.259185722,0.324099378,0.055821842,0.313392059,0.39971061,0.340416979,0.300724831
1544,0.264866142,0.168712594,0.292200067,0.289671214,0.252599313,0.318511351,0.179505555,0.048501085,0.223627091,0.106017411,0.153773239,0.006965962,0.153116235,0.323520442,0.217088947,0.003920211
1545,0.187937528,0.116580659,0.191020262,0.161877089,0.372791688,0.01647092,0.273435205,0.340410639,0.383695434,0.071054491,0.212521921,0.017435831,0.19967341,0.050183236,0.33515867,0.045548001
1546,0.205315344,0.208438428,0.388660199,0.261992278,0.115136117,0.096319724,0.051299282,0.30260589,0.276302662,0.243950851,0.016336177,0.305131547,0.256755031,0.385555547,0.234880852,0.121580763
1547,0.152608221,0.070336282,0.289165673,0.283088664,0.080260006,0.063395729,0.030801973,0.364790297,0.093227933,0.137665411,0.112201803,0.165449841,0.28561952,0.348238253,0.0730395,0.274564937
1548,0.141024857,0.392210867,0.119567664,0.002877182,0.20625599,0.060292434,0.017797771,0.279307693,0.292903713,0.184279605,0.270754207,0.215295779,0.251920443,0.238681589,0.266329106,0.079852259
1549,0.107482648,0.17598526,0.178451204,0.309764685,0.146957464,0.065002062,0.100586388,0.085893401,0.292664008,0.188135846,0.283452279,0.166487872,0.355894241,0.393408123,0.267937003,0.345525023
1550,0.203173307,0.373848336,0.332634594,0.396711429,0.249237494,0.311682696,0.217147256,0.103648042,0.141902068,0.357602166,0.022379179,0.236591954,0.148993613,0.154677015,0.353828483,0.34152895
1551,0.23953695,0.109167539,0.190182538,0.163317358,0.141447212,0.041114231,0.217245555,0.120732519,0.264323177,0.127681574,0.172465397,0.02094415,0.397015228,0.203044153,0.009695038,0.216492264
1552,0.3481416,0.309020854,0.280362674,0.055785862,0.263094832,0.306519351,0.228967626,0.357099602,0.110795913,0.09685788,0.347827898,0.250159297,0.000578888,0.141252563,0.343142394,0.010927805
1553,0.001299171,0.112503716,0.365600015,0.360591033,0.207504778,0.221294748,0.132803205,0.097494665,0.326088742,0.042517944,0.194941748,0.253758904,0.041472116,0.207842838,0.231008515,0.296998424
1554,0.09393442,0.117331001,0.227808459,0.393250564,0.086997273,0.394361531,0.285737013,0.330432828,0.035856507,0.120168075,0.023094512,0.148618798,0.392515864,0.042109225,0.224949113,0.002428249
1555,0.285073126,0.078877077,0.051833815,0.134807125,0.308417719,0.042645235,0.091935598,0.003385769,0.387365945,0.23685824,0.287959855,0.260553268,0.057745824,0.237975976,0.052566238,0.160494582
1556,0.227585254,0.223552446,0.04762937,0.013774388,0.319293726,0.290368975,0.032727562,0.050966208,0.357033511,0.307651561,0.398464118,0.10159498,0.195121196,0.09458383,0.249120055,0.046165696
1557,0.050897269,0.028755157,0.277434433,0.197629031,0.247092487,0.351720419,0.296131394,0.184689167,0.393742395,0.18250244,0.044980269,0.397061899,0.009128292,0.219953424,0.123638195,0.20142086
1558,0.223485181,0.096038359,0.222743502,0.302424445,0.106603935,0.153370453,0.107297077,0.328223892,0.289992904,0.348478575,0.068019957,0.029431855,0.047753402,0.064407333,0.213233064,0.388364828
1559,0.142894167,0.383403308,0.015280318,0.370748881,0.072461043,0.364989994,0.022490972,0.379287779,0.080319306,0.121085624,0.196376938,0.152288352,0.267011188,0.389923107,0.242570596,0.288594164
1560,0.0352021,0.251124972,0.181539911,0.354312943,0.15528444,0.271781658,0.091261491,0.103749013,0.150448972,0.121625415,0.101551536,0.019867482,0.334698533,0.025720612,0.354946206,0.050186156
1561,0.026104695,0.225201906,0.200976717,0.196493828,0.229801731,0.114822642,0.265179709,0.200960888,0.133897387,0.330600267,0.291088439,0.157444137,0.339047114,0.3681033,0.214746507,0.08598098
1562,0.366316863,0.075791848,0.019369291,0.130994804,0.290786538,0.369309635,0.254914259,0.380735419,0.036948336,0.024301492,0.24167678,0.386446529,0.201088524,0.02060609,0.088487462,0.097917163
1563,0.135142852,0.017441353,0.36195708,0.206225578,0.268372317,0.026869135,0.021646187,0.234587109,0.354918404,0.2113928,0.351127669,0.324396509,0.030341514,0.08078299,0.263084268,0.177400553
1564,0.116279925,0.167453542,0.178079859,0.3642209,0.041383313,0.111892299,0.215025927,0.279314771,0.252254916,0.376657095,0.31824357,0.222830737,0.085873077,0.180349693,0.277352898,0.33518487
1565,0.38389449,0.242181106,0.210767747,0.007076769,0.028839628,0.062441999,0.021903972,0.160345296,0.134751418,0.254941663,0.214266043,0.238388304,0.188790881,0.111094859,0.381130126,0.034563664
1566,0.3755564,0.124495219,0.205064578,0.043536929,0.028372427,0.171818179,0.296678951,0.107745911,0.224939156,0.111460136,0.155445224,0.362578527,0.34233585,0.206407017,0.095242251,0.077273565
1567,0.381634941,0.081086639,0.323267324,0.147588084,0.394263939,0.147262296,0.14060665,0.254985452,0.384606723,0.390483842,0.282882459,0.301842546,0.22536087,0.302310296,0.343911862,0.194438121
1568,0.247944905,0.214926678,0.224988245,0.356019164,0.142246732,0.08327361,0.182512044,0.083234076,0.19936017,0.361403242,0.246973408,0.342173141,0.066476368,0.360349437,0.240714866,0.012703915
1569,0.253247582,0.380558783,0.0316668,0.232982452,0.366191441,0.003878067,0.252365171,0.189960917,0.138795727,0.251014596,0.021080838,0.301225219,0.001791791,0.122774298,0.201583455,0.1508089
1570,0.122990374,0.332334058,0.37393303,0.349485074,0.208972525,0.35366567,0.368344626,0.163695359,0.113378344,0.039306082,0.191636768,0.378518768,0.224363011,0.267024841,0.045153527,0.057407866
1571,0.185789305,0.38050592,0.144313857,0.350993617,0.048115437,0.246806883,0.240245191,0.3439499,0.001326682,0.075972667,0.08787505,0.379986435,0.061477463,0.01478494,0.213784598,0.211423385
1572,0.337618786,0.37954386,0.215418177,0.371997673,0.290063661,0.105823651,0.371368284,0.26697727,0.165638373,0.272096834,0.160525131,0.045673507,0.287591499,0.329635045,0.29152248,0.091645867
1573,0.382654005,0.010101825,0.133074119,0.104036974,0.019250491,0.162291877,0.249245936,0.353021145,0.395875886,0.323235835,0.187472207,0.28948177,0.337449515,0.186122879,0.314021774,0.193060967
1574,0.154598396,0.210436335,0.270341895,0.290752823,0.142694508,0.228528101,0.36394835,0.39052516,0.090899236,0.077132466,0.270674253,0.165873554,0.009688935,0.138744748,0.322697897,0.318970772
1575,0.19787406,0.189031174,0.231802977,0.087758684,0.21041745,0.004418544,0.190223822,0.134420419,0.269947842,0.255341434,0.152334352,0.002909193,0.100909452,0.25333914,0.028949337,0.043056969
1576,0.25881401,0.30230696,0.128619883,0.195869226,0.378284546,0.378217425,0.12300111,0.32399515,0.237577621,0.390193797,0.191045428,0.309882747,0.307254852,0.198973147,0.318252046,0.104416133
1577,0.048901215,0.170065498,0.377452263,0.200297843,0.254103655,0.249664982,0.053029147,0.156118753,0.282775589,0.388796039,0.067207095,0.164176756,0.03803752,0.096950584,0.150703737,0.216257299
1578,0.092226753,0.091025064,0.311131992,0.385056665,0.129445187,0.275196807,0.103232185,0.371180902,0.269160944,0.321070742,0.019741617,0.239402387,0.211044933,0.117198763,0.104971994,0.232009921
1579,0.282594254,0.013269103,0.226960633,0.068183812,0.056145093,0.249247795,0.124348047,0.176352093,0.143999524,0.259334528,0.188047906,0.385383465,0.140953104,0.296113736,0.102917027,0.203501237
1580,0.221027901,0.131643712,0.188712212,0.111711455,0.002400313,0.086259321,0.280025669,0.30838521,0.112081147,0.1632172,0.014946264,0.09482516,0.311687713,0.242394508,0.082308209,0.102976798
1581,0.326720809,0.083633681,0.13366309,0.265743477,0.224444954,0.184348082,0.359896436,0.087884185,0.296567956,0.063625536,0.246293533,0.348249425,0.183160714,0.289717803,0.328157341,0.05441057
1582,0.282330758,0.36793641,0.230548244,0.074448898,0.050777013,0.103894132,0.041405308,0.205357629,0.027881873,0.08936185,0.175964178,0.1895659,0.226159394,0.282245985,0.018891456,0.032248381
1583,0.024343661,0.169260126,0.016739178,0.298432507,0.089200072,0.375684997,0.194561502,0.178530301,0.312215477,0.285261594,0.242923616,0.374058683,0.168903704,0.32341267,0.152037178,0.33533827
1584,0.103789852,0.115706829,0.271147814,0.085085318,0.091661675,0.122104972,0.271571508,0.355755237,0.26982706,0.331125698,0.217424236,0.027569289,0.040186485,0.221756791,0.131120387,0.088227229
1585,0.186502771,0.266598696,0.153996779,0.321016903,0.295409299,0.293965953,0.394075876,0.118091991,0.257890235,0.342191336,0.231809774,0.31580087,0.165780874,0.236196538,0.022266557,0.394307042
1586,0.320007393,0.347523629,0.277717711,0.074420013,0.012411377,0.345862643,0.158532261,0.10554595,0.224669184,0.168359409,0.260666398,0.193517293,0.278893256,0.341369308,0.078222804,0.131773152
1587,0.174726235,0.384823379,0.146133445,0.15243994,0.261389009,0.167679884,0.380489498,0.357787504,0.205363511,0.257910094,0.023212225,0.278292211,0.282880349,0.143679718,0.087873153,0.366031361
1588,0.17068196,0.261482442,0.013331518,0.165626867,0.326903524,0.1550304,0.241264464,0.08394232,0.16661026,0.371055087,0.2265807,0.360772584,0.36080772,0.37765912,0.358156664,0.001312452
1589,0.373605957,0.054983776,0.0159705,0.022155414,0.139566478,0.248321634,0.160924479,0.010221714,0.190593054,0.176852297,0.302739706,0.111845159,0.08701247,0.102375583,0.121495929,0.239665949
1590,0.188610194,0.134757826,0.149725663,0.148369464,0.388962678,0.093198795,0.327224624,0.283284335,0.002228002,0.397270487,0.302575748,0.272979835,0.162129883,0.222081236,0.101308358,0.014193362
1591,0.334408663,0.358593797,0.064988255,0.314822438,0.296461069,0.071350001,0.168731521,0.169103168,0.303985703,0.335064362,0.037910049,0.225187694,0.304699399,0.314476238,0.05919741,0.210202057
1592,0.343023483,0.127407431,0.17004676,0.321743405,0.035727808,0.343797316,0.124462687,0.000580127,0.093663658,0.035800256,0.036953963,0.277134294,0.085590534,0.373896945,0.206577819,0.184039303
1593,0.173713407,0.277035056,0.180905105,0.051440142,0.352068872,0.17135814,0.02960183,0.211746395,0.258938743,0.110232986,0.320136163,0.267910338,0.260136468,0.168329981,0.384766121,0.109675667
1594,0.2310822,0.123622063,0.297921901,0.019116594,0.018357547,0.324344388,0.173707264,0.136472022,0.243010745,0.280759738,0.080480539,0.074172497,0.383260299,0.235865723,0.156046591,0.320576678
1595,0.210063584,0.096665124,0.082694122,0.158743706,0.343958344,0.024579166,0.0874104,0.357260728,0.048693828,0.251850287,0.085404547,0.242346739,0.153241667,0.040670759,0.232990027,0.273217099
1596,0.272109048,0.254813764,0.200089912,0.207789047,0.254256044,0.276103745,0.261950696,0.234778226,0.062335594,0.084246615,0.104089608,0.367864663,0.303758037,0.221146728,0.100822771,0.044356609
1597,0.35950369,0.357066406,0.044278238,0.318886666,0.178658028,0.129586773,0.295641814,0.245731816,0.312012043,0.029731544,0.127434808,0.12772674,0.131901237,0.200991949,0.113205521,0.177753444
1598,0.147111037,0.294118419,0.241400318,0.261451773,0.084233558,0.130200866,0.008466179,0.043349883,0.106021693,0.026185489,0.24105296,0.399252046,0.040326086,0.328492085,0.047526499,0.267965608
