age,gender,city,annual_income,product_category,purchase_amount,payment_method,is_returned
37,Male,Dallas,77775,Home,342.03,Credit Card,FALSE
60,Male,Philadelphia,140016,Sports,630.87,Credit Card,FALSE
63,Female,New York,56013,Clothing,71.95,UPI,FALSE
65,Male,Houston,73412,Sports,662.89,PayPal,TRUE
44,Other,Chicago,94103,Home,526.15,UPI,FALSE
26,Male,Chicago,44382,Clothing,425.41,PayPal,TRUE
61,Female,San Antonio,60999,Beauty,43.31,Credit Card,FALSE
48,Male,San Antonio,67940,Clothing,201.5,Debit Card,TRUE
33,Female,Houston,66849,Sports,515.67,Debit Card,FALSE
63,Other,Dallas,132592,Beauty,1078.97,Debit Card,TRUE
55,Male,Los Angeles,112432,Clothing,721.57,UPI,TRUE
35,Female,New York,55189,Beauty,513.54,Debit Card,TRUE
21,Female,Houston,79853,Clothing,334.7,PayPal,FALSE
48,Other,New York,38041,Home,197.69,Credit Card,FALSE
41,Other,San Antonio,66773,Clothing,630.43,PayPal,TRUE
29,Other,Philadelphia,35359,Clothing,7.26,PayPal,FALSE
35,Female,Chicago,149076,Home,915.91,UPI,FALSE
39,Other,New York,69892,Beauty,90.37,Debit Card,FALSE
41,Other,San Jose,127162,Beauty,1034.89,PayPal,TRUE
59,Female,Los Angeles,66168,Electronics,149.43,Debit Card,TRUE
20,Other,Houston,106881,Clothing,1035.64,UPI,TRUE
22,Female,San Diego,101641,Clothing,636.91,Debit Card,TRUE
26,Other,Phoenix,55127,Beauty,236.96,PayPal,FALSE
46,Female,Los Angeles,112557,Sports,813.76,UPI,TRUE
28,Male,Phoenix,108532,Electronics,313.29,Credit Card,TRUE
65,Other,Dallas,136762,Beauty,560.1,Credit Card,TRUE
46,Other,San Antonio,128399,Sports,666.51,PayPal,TRUE
29,Male,San Jose,30471,Electronics,53.87,UPI,FALSE
37,Other,Phoenix,141735,Beauty,334.39,Credit Card,TRUE
32,Female,New York,35978,Clothing,195.32,PayPal,TRUE
35,Other,Houston,144476,Clothing,1148.31,Credit Card,TRUE
59,Female,Philadelphia,75542,Electronics,483.49,PayPal,TRUE
44,Female,New York,147746,Electronics,914.92,PayPal,TRUE
64,Male,Dallas,66659,Beauty,128.79,Credit Card,FALSE
59,Other,San Jose,63730,Beauty,556.12,Debit Card,FALSE
32,Other,San Antonio,72501,Clothing,205.48,UPI,TRUE
64,Male,San Diego,125195,Electronics,557.4,UPI,TRUE
47,Male,Houston,54251,Beauty,444.47,UPI,TRUE
59,Male,Chicago,66968,Sports,27.21,Debit Card,TRUE
27,Female,San Antonio,39443,Electronics,172.71,Debit Card,TRUE
56,Male,Los Angeles,43071,Electronics,168.11,Credit Card,TRUE
33,Male,San Jose,130940,Electronics,133.46,Credit Card,TRUE
52,Other,Los Angeles,126486,Clothing,1039.58,Debit Card,FALSE
54,Male,Phoenix,146967,Home,669.35,UPI,TRUE
33,Female,Dallas,37323,Electronics,206.27,Credit Card,TRUE
24,Other,San Antonio,101387,Clothing,315.11,Credit Card,TRUE
19,Male,Philadelphia,59710,Home,261.88,Debit Card,FALSE
61,Male,San Diego,145896,Clothing,1051.26,Credit Card,TRUE
24,Other,Philadelphia,66937,Electronics,247.78,PayPal,TRUE
20,Female,Dallas,109233,Home,183.6,Debit Card,FALSE
27,Female,San Jose,147062,Home,991.09,PayPal,TRUE
35,Female,Los Angeles,95437,Electronics,637.99,Debit Card,TRUE
38,Other,San Diego,49369,Electronics,198.85,Credit Card,FALSE
64,Female,Chicago,66500,Clothing,107.58,UPI,FALSE
38,Other,San Antonio,94776,Beauty,412.61,PayPal,TRUE
59,Other,San Diego,62231,Beauty,246.14,UPI,TRUE
42,Female,Dallas,40959,Beauty,241.39,Debit Card,TRUE
33,Male,Philadelphia,77409,Beauty,17.66,UPI,TRUE
25,Female,Chicago,37808,Home,345.24,UPI,TRUE
53,Male,Houston,149662,Electronics,647.52,Debit Card,TRUE
62,Other,New York,122269,Sports,195.89,PayPal,TRUE
62,Male,San Diego,43894,Beauty,293.87,Debit Card,TRUE
27,Male,Los Angeles,77873,Electronics,123.39,UPI,TRUE
29,Other,Dallas,91573,Home,685.59,UPI,FALSE
64,Other,New York,74215,Home,337.75,Credit Card,TRUE
21,Other,Chicago,145495,Beauty,945.14,Debit Card,TRUE
43,Female,Dallas,139141,Home,605.47,PayPal,TRUE
45,Male,Dallas,50552,Sports,144.78,Debit Card,TRUE
43,Female,Chicago,111139,Beauty,83.22,Credit Card,FALSE
48,Female,San Antonio,71050,Clothing,468.68,Credit Card,FALSE
59,Male,Los Angeles,85603,Electronics,180.48,PayPal,FALSE
19,Other,Los Angeles,61395,Electronics,182.07,Debit Card,TRUE
37,Other,New York,54607,Clothing,306.16,PayPal,TRUE
54,Female,New York,104029,Electronics,66.55,PayPal,TRUE
37,Female,San Antonio,31111,Beauty,305.18,Debit Card,FALSE
43,Male,Los Angeles,125117,Home,461.33,UPI,TRUE
50,Male,San Jose,135839,Sports,1058.95,UPI,TRUE
36,Female,Los Angeles,51131,Electronics,86.16,Debit Card,TRUE
61,Other,Chicago,115749,Beauty,182.94,PayPal,FALSE
26,Other,San Antonio,74436,Electronics,227.05,UPI,TRUE
31,Male,San Jose,110004,Sports,676.24,Credit Card,TRUE
27,Other,Los Angeles,130442,Sports,1138.82,Credit Card,FALSE
38,Male,Los Angeles,52245,Home,488.69,PayPal,FALSE
23,Female,Phoenix,39323,Sports,76.92,PayPal,FALSE
59,Other,San Diego,48408,Electronics,455.54,PayPal,FALSE
43,Other,Chicago,83612,Sports,718.95,PayPal,FALSE
41,Other,San Diego,40943,Home,281.92,Credit Card,TRUE
65,Other,New York,133624,Clothing,347.32,Credit Card,FALSE
42,Male,Houston,50736,Sports,293.62,UPI,TRUE
40,Other,San Diego,91063,Electronics,436.3,Credit Card,TRUE
64,Female,San Antonio,44201,Clothing,406.26,UPI,FALSE
22,Other,San Diego,71587,Clothing,254.55,UPI,TRUE
35,Male,San Diego,89582,Clothing,51.52,Debit Card,FALSE
54,Female,New York,34105,Home,336.98,UPI,FALSE
31,Male,San Antonio,37088,Home,84.29,PayPal,TRUE
23,Female,Los Angeles,48577,Home,42.69,UPI,FALSE
51,Female,Chicago,58063,Electronics,392.65,Credit Card,FALSE
39,Male,Philadelphia,128720,Sports,400.28,UPI,FALSE
52,Other,San Antonio,120286,Home,948.07,UPI,TRUE
53,Male,Los Angeles,132638,Beauty,1188.31,Debit Card,FALSE
60,Other,Philadelphia,137938,Electronics,1296.88,Debit Card,FALSE
27,Male,San Antonio,95463,Home,827.68,Credit Card,FALSE
26,Other,Los Angeles,113138,Electronics,520.82,Debit Card,TRUE
44,Male,San Jose,121284,Sports,673.33,Debit Card,FALSE
31,Other,New York,55055,Home,535.31,PayPal,TRUE
37,Male,San Diego,147526,Sports,473.3,UPI,FALSE
40,Female,Dallas,76165,Home,633.41,Credit Card,TRUE
47,Other,San Jose,86149,Clothing,332.24,UPI,FALSE
36,Other,San Antonio,140767,Home,938.09,Credit Card,TRUE
24,Other,San Antonio,41749,Electronics,274.14,UPI,TRUE
58,Male,Phoenix,88209,Sports,452.77,Debit Card,TRUE
47,Male,San Diego,102297,Electronics,402.5,PayPal,FALSE
44,Other,San Antonio,149012,Electronics,1227.87,PayPal,TRUE
50,Other,Phoenix,67172,Home,189.6,UPI,TRUE
18,Male,New York,147989,Electronics,1348,Debit Card,FALSE
51,Female,Philadelphia,137483,Clothing,1026.2,UPI,TRUE
53,Other,San Antonio,81296,Electronics,169.75,UPI,TRUE
58,Male,San Antonio,81172,Home,793.71,Debit Card,FALSE
32,Male,Dallas,43051,Electronics,308.17,UPI,FALSE
53,Male,Los Angeles,50847,Electronics,482.91,Credit Card,FALSE
18,Male,New York,112430,Beauty,870.92,Credit Card,FALSE
19,Female,Philadelphia,127299,Clothing,941.36,Debit Card,TRUE
37,Male,San Antonio,55405,Home,301.8,Credit Card,FALSE
23,Other,San Jose,48844,Electronics,310.11,Credit Card,FALSE
56,Female,Phoenix,46080,Clothing,57.57,Credit Card,TRUE
49,Male,San Antonio,140706,Electronics,526.48,UPI,TRUE
44,Other,Los Angeles,39643,Clothing,196.94,UPI,FALSE
38,Male,Chicago,113040,Home,1028.82,Credit Card,TRUE
60,Male,Los Angeles,104356,Home,666.41,PayPal,FALSE
57,Male,Dallas,108642,Home,603.56,Credit Card,TRUE
56,Other,Dallas,33873,Clothing,184.69,Debit Card,FALSE
25,Female,Chicago,147777,Clothing,343.76,Credit Card,TRUE
35,Male,Philadelphia,65870,Beauty,324.04,PayPal,FALSE
65,Other,San Antonio,136038,Clothing,688.2,PayPal,TRUE
30,Other,Phoenix,120053,Sports,1019.39,Credit Card,FALSE
28,Other,San Diego,134084,Sports,297.28,UPI,FALSE
56,Female,San Jose,127921,Electronics,366.16,UPI,FALSE
30,Other,Los Angeles,104336,Sports,381.72,Debit Card,TRUE
50,Female,San Jose,63169,Beauty,375.94,PayPal,FALSE
19,Female,San Antonio,45027,Clothing,88.39,PayPal,TRUE
22,Female,Chicago,58204,Home,386.37,Credit Card,TRUE
38,Female,Houston,120215,Sports,36.89,PayPal,TRUE
53,Other,Houston,38681,Beauty,153.9,Debit Card,TRUE
53,Other,Los Angeles,66444,Beauty,479.69,UPI,FALSE
38,Male,New York,136613,Sports,455.9,UPI,TRUE
35,Female,Chicago,85212,Beauty,116.63,PayPal,FALSE
33,Male,San Jose,105551,Electronics,43.11,UPI,FALSE
26,Male,Dallas,140315,Beauty,1357.57,Credit Card,FALSE
59,Male,San Antonio,32132,Home,28.3,PayPal,FALSE
40,Female,San Diego,82473,Beauty,80.97,Credit Card,FALSE
37,Female,Los Angeles,121286,Home,1193.8,Credit Card,TRUE
32,Male,Los Angeles,36269,Home,300.65,UPI,TRUE
28,Female,Dallas,41536,Electronics,86.12,Credit Card,FALSE
20,Female,Los Angeles,44523,Home,29.85,PayPal,FALSE
35,Male,San Jose,121575,Sports,227.26,Credit Card,TRUE
38,Other,San Antonio,142970,Sports,235.96,Credit Card,TRUE
54,Female,Philadelphia,92642,Sports,618.89,Debit Card,TRUE
34,Male,Philadelphia,130427,Beauty,404.73,Debit Card,TRUE
62,Female,New York,40225,Clothing,37.67,Credit Card,TRUE
47,Female,Los Angeles,137283,Home,545.51,Debit Card,FALSE
37,Male,Dallas,122866,Electronics,571.26,Debit Card,TRUE
41,Other,Dallas,80538,Clothing,785.7,UPI,TRUE
22,Other,Phoenix,66416,Beauty,288.67,Credit Card,TRUE
47,Male,Houston,144844,Electronics,181.1,UPI,TRUE
35,Other,San Diego,33746,Home,164.25,PayPal,TRUE
53,Male,Chicago,41018,Sports,150.67,UPI,FALSE
21,Male,New York,87847,Sports,252.24,UPI,TRUE
36,Other,Phoenix,54831,Beauty,227.35,UPI,FALSE
24,Male,Los Angeles,119281,Clothing,82.15,Credit Card,TRUE
20,Male,Dallas,105396,Electronics,296.01,PayPal,TRUE
57,Female,San Antonio,121686,Electronics,877.97,Debit Card,FALSE
49,Male,Philadelphia,56962,Home,106.87,PayPal,TRUE
24,Other,San Jose,54258,Sports,278.44,PayPal,TRUE
28,Male,Chicago,71302,Home,490.42,UPI,TRUE
18,Female,New York,117298,Clothing,569.02,PayPal,TRUE
28,Male,San Jose,119024,Home,910.6,UPI,TRUE
49,Male,New York,144454,Electronics,379.28,PayPal,TRUE
51,Male,Los Angeles,95948,Electronics,176.5,PayPal,FALSE
46,Other,Phoenix,94312,Sports,698.02,PayPal,FALSE
47,Female,Philadelphia,31777,Beauty,264.13,UPI,TRUE
35,Other,New York,119887,Clothing,634.11,UPI,TRUE
60,Male,Houston,48564,Beauty,179.71,UPI,FALSE
31,Female,Los Angeles,127565,Home,137.12,UPI,TRUE
34,Female,San Antonio,149318,Beauty,1023.55,UPI,FALSE
37,Other,Philadelphia,54978,Beauty,33.14,Credit Card,FALSE
47,Female,Phoenix,104273,Electronics,1010.19,Credit Card,FALSE
61,Male,Dallas,49284,Home,235.08,Debit Card,FALSE
49,Female,New York,67782,Sports,56.48,Credit Card,TRUE
36,Male,San Diego,138196,Home,830.85,Credit Card,FALSE
40,Male,Phoenix,116540,Clothing,975.94,PayPal,FALSE
50,Other,Chicago,117205,Electronics,1124.41,PayPal,TRUE
