age,gender,city,annual_income,product_category,purchase_amount,payment_method,is_returned
31,Male,San Diego,94234,Electronics,96.66,PayPal,False
37,Female,Chicago,31722,Beauty,136.76,Credit Card,True
50,Other,San Jose,148688,Electronics,1355.55,UPI,False
57,Other,Philadelphia,112004,Home,466.78,UPI,True
36,Female,Houston,32419,Electronics,171.17,Debit Card,True
38,Female,Philadelphia,118762,Beauty,829.61,Debit Card,True
49,Other,San Diego,127187,Electronics,1106.15,Debit Card,False
27,Male,San Antonio,85059,Home,644.91,Credit Card,True
51,Female,San Antonio,113616,Sports,801.12,UPI,True
44,Other,Los Angeles,89051,Electronics,257.84,Debit Card,True
48,Female,San Antonio,53397,Home,126.71,PayPal,True
35,Other,New York,47744,Home,88.09,UPI,True
65,Female,Phoenix,101810,Clothing,937.5,Credit Card,False
51,Male,Chicago,147449,Sports,134.2,Debit Card,False
36,Other,San Diego,40205,Clothing,27.31,Credit Card,True
46,Other,Chicago,121886,Electronics,974.59,PayPal,True
61,Male,Chicago,137606,Beauty,358.94,Credit Card,True
28,Male,New York,132397,Clothing,1220.84,UPI,True
36,Other,San Jose,114932,Electronics,801.19,UPI,False
39,Female,Houston,94999,Home,504.65,UPI,True
51,Male,Chicago,45417,Home,412.5,Credit Card,False
50,Female,Houston,39267,Electronics,63.63,UPI,True
33,Female,San Diego,67163,Clothing,392.13,Credit Card,False
56,Male,Phoenix,96909,Clothing,851.69,Credit Card,False
33,Female,Philadelphia,60703,Clothing,453.72,Debit Card,False
38,Other,San Antonio,74620,Electronics,27.34,UPI,True
26,Other,Dallas,129153,Home,834.85,Debit Card,True
44,Female,Houston,89724,Beauty,920.41,PayPal,False
45,Female,San Diego,53800,Beauty,400.14,UPI,True
45,Female,Phoenix,106166,Sports,551.88,UPI,True
27,Female,Philadelphia,65185,Electronics,218.24,UPI,True
53,Male,Los Angeles,108625,Electronics,1068.91,Debit Card,False
28,Female,Dallas,79789,Sports,270.27,UPI,True
55,Other,Phoenix,127418,Beauty,123.81,Credit Card,False
37,Female,San Antonio,97821,Sports,1159.29,Credit Card,True
58,Other,San Jose,100156,Electronics,1192.49,UPI,False
30,Female,Chicago,149822,Electronics,550.08,PayPal,False
43,Male,Los Angeles,59843,Electronics,463.83,UPI,False
35,Female,Houston,52374,Sports,42.85,PayPal,True
18,Female,Phoenix,48911,Home,348.55,UPI,False
59,Female,Houston,53142,Sports,118.19,Debit Card,True
46,Male,Dallas,71517,Sports,305.32,PayPal,False
64,Male,San Antonio,87931,Home,689.95,PayPal,False
31,Female,Houston,82349,Electronics,206.34,UPI,False
45,Other,Los Angeles,30011,Electronics,151.49,Debit Card,True
58,Other,Houston,88473,Sports,96.06,Debit Card,False
23,Male,Houston,36362,Clothing,87.22,PayPal,True
44,Female,San Diego,119726,Home,638.62,UPI,True
23,Male,Phoenix,94888,Sports,398.11,PayPal,True
34,Female,Los Angeles,30011,Sports,64.71,PayPal,True
50,Other,Chicago,129372,Beauty,71.21,UPI,False
28,Male,Los Angeles,97237,Electronics,459.66,UPI,True
40,Female,Dallas,80787,Clothing,515.51,Credit Card,True
60,Male,Phoenix,83310,Beauty,71.0,Debit Card,True
55,Female,Philadelphia,125048,Electronics,605.71,Debit Card,True
36,Female,Phoenix,97017,Beauty,913.49,UPI,False
48,Male,New York,53602,Clothing,75.55,Debit Card,True
33,Male,Houston,38246,Clothing,27.45,UPI,True
